"year","species_group_code","species_group_name","species_name","conf_flag","catch_mt"
"2018","DFL4","GOA Deep Water Flatfish","sole, dover",0,134.0046021117
"2018","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,0.8174552423
"2018","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,2893.1153082797
"2018","FSOL","Flathead Sole","sole, flathead",0,2201.9138538565
"2018","HLBT","Halibut","halibut, Pacific",0,6915.5486448605
"2018","LSKT","GOA Skate, Longnose","skate, longnose",0,649.5396388688
"2018","NORK","Northern Rockfish","rockfish, northern",0,2358.7904024326
"2018","OCTP","Octopus","octopus, North Pacific",0,203.5591919424
"2018","PCOD","Pacific Cod","cod, Pacific (gray)",0,14681.2982844291
"2018","PLCK","Pollock","pollock, walleye",0,150815.31564292
"2018","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,21384.5311941449
"2018","REXS","GOA Rex Sole","sole, rex",0,1747.7859125385
"2018","REYE","Rougheye Rockfish","rockfish, rougheye",0,518.9148928713
"2018","ROCK","Other Rockfish","rockfish, bocaccio",1,NA
"2018","ROCK","Other Rockfish","rockfish, canary",0,0.1678453529
"2018","ROCK","Other Rockfish","rockfish, china",0,0.4422795968
"2018","ROCK","Other Rockfish","rockfish, copper",0,0.0551253585
"2018","ROCK","Other Rockfish","rockfish, darkblotched",0,0.4603328843
"2018","ROCK","Other Rockfish","rockfish, greenstripe",1,NA
"2018","ROCK","Other Rockfish","rockfish, harlequin",0,548.5118289357
"2018","ROCK","Other Rockfish","rockfish, other",0,7.6239215933
"2018","ROCK","Other Rockfish","rockfish, quillback",0,7.2426357438
"2018","ROCK","Other Rockfish","rockfish, redbanded",0,45.9794250669
"2018","ROCK","Other Rockfish","rockfish, redstripe",0,140.1867499479
"2018","ROCK","Other Rockfish","rockfish, rosethorn",0,0.2195798874
"2018","ROCK","Other Rockfish","rockfish, sharpchin",0,154.3934158484
"2018","ROCK","Other Rockfish","rockfish, silvergray",0,19.3342677365
"2018","ROCK","Other Rockfish","rockfish, tiger",0,6.0964722991
"2018","ROCK","Other Rockfish","rockfish, widow",0,12.1169696134
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,94.3037581518
"2018","ROCK","Other Rockfish","rockfish, yellowtail",0,0.1521848688
"2018","SABL","Sablefish","sablefish (blackcod)",0,7167.3569313284
"2018","SCLP","Sculpin","sculpin, bigmouth",0,52.6434105653
"2018","SCLP","Sculpin","sculpin, general",0,21.2550177658
"2018","SCLP","Sculpin","sculpin, great",0,92.5138066826
"2018","SCLP","Sculpin","sculpin, other large",0,259.746925794
"2018","SCLP","Sculpin","sculpin, plain",0,7.0922788538
"2018","SCLP","Sculpin","sculpin, yellow irish lord",0,150.2462981049
"2018","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,8.8428657895
"2018","SFL1","GOA Shallow Water Flatfish","flounder, general",0,1.0747309939
"2018","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,81.7864760106
"2018","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,6.4633765298
"2018","SFL1","GOA Shallow Water Flatfish","sole, English",0,129.0686893264
"2018","SFL1","GOA Shallow Water Flatfish","sole, butter",0,418.5293037188
"2018","SFL1","GOA Shallow Water Flatfish","sole, petrale",0,0.0204409817
"2018","SFL1","GOA Shallow Water Flatfish","sole, rock",0,2105.5026285621
"2018","SFL1","GOA Shallow Water Flatfish","sole, sand",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,4.7098836142
"2018","SQID","Squid","squid, majestic",0,38.3049494383
"2018","SRKR","Shortraker Rockfish","rockfish, shortraker",0,350.6672941002
"2018","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,856.3236574295
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,1.4489764557
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,20.1105874985
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Whiteblotched",1,NA
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,577.1796063614
"2018","USRK","Shark","Pacific sleeper shark",0,245.4895664312
"2018","USRK","Shark","shark, other",0,6.2471810572
"2018","USRK","Shark","shark, salmon",0,5.4622841333
"2018","USRK","Shark","shark, spiny dogfish",0,1285.1764730755
"2019","AMCK","Atka Mackerel","greenling, atka mackerel",0,1254.3738532803
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,24567.4044473616
"2019","BSKT","GOA Skate, Big","skate, big",0,1248.6976392995
"2019","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,13.3065149604
"2019","DFL4","GOA Deep Water Flatfish","sole, dover",0,78.4081851654
"2019","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,6.6074122518
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,2394.1963508733
"2019","FSOL","Flathead Sole","sole, flathead",0,2667.4815976454
"2019","HLBT","Halibut","halibut, Pacific",0,7097.1028611015
"2019","LSKT","GOA Skate, Longnose","skate, longnose",0,690.5983073615
"2019","NORK","Northern Rockfish","rockfish, northern",0,2748.1592723142
"2019","OCTP","Octopus","octopus, North Pacific",0,333.3510558126
"2019","PCOD","Pacific Cod","cod, Pacific (gray)",0,15200.4205463599
"2019","PLCK","Pollock","pollock, walleye",0,110649.271510068
"2019","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,22182.6636701639
"2019","REXS","GOA Rex Sole","sole, rex",0,1610.0216500791
"2019","REYE","Rougheye Rockfish","rockfish, rougheye",0,541.4475020464
"2019","ROCK","Other Rockfish","rockfish, canary",0,0.4712029343
"2019","ROCK","Other Rockfish","rockfish, chilipepper",1,NA
"2019","ROCK","Other Rockfish","rockfish, china",0,0.2223123929
"2019","ROCK","Other Rockfish","rockfish, copper",0,0.0526167149
"2019","ROCK","Other Rockfish","rockfish, darkblotched",0,2.0201840217
"2019","ROCK","Other Rockfish","rockfish, harlequin",0,329.6307638939
"2019","ROCK","Other Rockfish","rockfish, other",0,26.6924098339
"2019","ROCK","Other Rockfish","rockfish, quillback",0,8.3949513091
"2019","ROCK","Other Rockfish","rockfish, redbanded",0,25.3585594685
"2019","ROCK","Other Rockfish","rockfish, redstripe",0,91.8616436681
"2019","ROCK","Other Rockfish","rockfish, rosethorn",0,1.0833449908
"2019","ROCK","Other Rockfish","rockfish, sharpchin",0,53.0174553577
"2019","ROCK","Other Rockfish","rockfish, silvergray",0,14.361961098
"2019","ROCK","Other Rockfish","rockfish, tiger",0,1.4268498351
"2019","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2019","ROCK","Other Rockfish","rockfish, widow",0,17.828013193
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,119.3757185628
"2019","ROCK","Other Rockfish","rockfish, yellowmouth",0,0.5613978266
"2019","ROCK","Other Rockfish","rockfish, yellowtail",0,0.2007347256
"2019","SABL","Sablefish","sablefish (blackcod)",0,7812.8647708189
"2019","SCLP","Sculpin","sculpin, bigmouth",0,45.4864291954
"2019","SCLP","Sculpin","sculpin, general",0,17.2582002852
"2019","SCLP","Sculpin","sculpin, great",0,75.0168208681
"2019","SCLP","Sculpin","sculpin, other large",0,203.6767122112
"2019","SCLP","Sculpin","sculpin, plain",0,4.0155386465
"2019","SCLP","Sculpin","sculpin, yellow irish lord",0,289.5090732977
"2019","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,3.9857157565
"2019","SFL1","GOA Shallow Water Flatfish","flounder, general",0,0.4170749273
"2019","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,106.9338491977
"2019","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,7.1604940587
"2019","SFL1","GOA Shallow Water Flatfish","sole, English",0,267.4136795925
"2019","SFL1","GOA Shallow Water Flatfish","sole, butter",0,295.6060265043
"2019","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","sole, rock",0,2171.8738861095
"2019","SFL1","GOA Shallow Water Flatfish","sole, sand",0,10.7853844484
"2019","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,1.0666193794
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker",0,337.5003527053
"2019","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,499.8126322989
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,1.4097621782
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,31.5078763934
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,727.5021466526
"2019","USRK","Shark","Pacific sleeper shark",0,85.4710074148
"2019","USRK","Shark","shark, other",0,6.3095878291
"2019","USRK","Shark","shark, salmon",0,14.9109170633
"2019","USRK","Shark","shark, spiny dogfish",0,952.7296150706
"2020","AMCK","Atka Mackerel","greenling, atka mackerel",0,607.6438580628
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,21115.9764815363
"2020","BSKT","GOA Skate, Big","skate, big",0,842.4541750485
"2020","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,9.9442588111
"2020","DFL4","GOA Deep Water Flatfish","sole, dover",0,89.6061298681
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,2114.4472401531
"2020","FSOL","Flathead Sole","sole, flathead",0,1911.3303606631
"2020","HLBT","Halibut","halibut, Pacific",0,5514.6712761464
"2020","LSKT","GOA Skate, Longnose","skate, longnose",0,383.8723804031
"2020","NORK","Northern Rockfish","rockfish, northern",0,2384.9172000473
"2020","OCTP","Octopus","octopus, North Pacific",0,77.0490107145
"2020","PCOD","Pacific Cod","cod, Pacific (gray)",0,6085.3495954439
"2020","PLCK","Pollock","pollock, walleye",0,99971.064968016
"2020","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,23724.8784221139
"2020","REXS","GOA Rex Sole","sole, rex",0,1237.4106341176
"2020","REYE","Rougheye Rockfish","rockfish, rougheye",0,190.7734441956
"2020","ROCK","Other Rockfish","rockfish, bocaccio",1,NA
"2020","ROCK","Other Rockfish","rockfish, canary",0,0.2607333921
"2020","ROCK","Other Rockfish","rockfish, china",0,0.1017138897
"2020","ROCK","Other Rockfish","rockfish, copper",1,NA
"2020","ROCK","Other Rockfish","rockfish, darkblotched",0,0.2733460306
"2020","ROCK","Other Rockfish","rockfish, harlequin",0,222.0145903023
"2020","ROCK","Other Rockfish","rockfish, other",0,111.3017439286
"2020","ROCK","Other Rockfish","rockfish, pygmy",1,NA
"2020","ROCK","Other Rockfish","rockfish, quillback",0,1.6541917392
"2020","ROCK","Other Rockfish","rockfish, redbanded",0,21.3306832388
"2020","ROCK","Other Rockfish","rockfish, redstripe",0,80.300829168
"2020","ROCK","Other Rockfish","rockfish, rosethorn",0,0.0343199474
"2020","ROCK","Other Rockfish","rockfish, sharpchin",0,64.0870943386
"2020","ROCK","Other Rockfish","rockfish, silvergray",0,22.8453889176
"2020","ROCK","Other Rockfish","rockfish, tiger",0,0.5304357414
"2020","ROCK","Other Rockfish","rockfish, widow",0,32.5130450458
"2020","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,89.0663494959
"2020","ROCK","Other Rockfish","rockfish, yellowtail",0,6.1500922298
"2020","SABL","Sablefish","sablefish (blackcod)",0,7502.6802992402
"2020","SCLP","Sculpin","sculpin, bigmouth",0,34.7219678749
"2020","SCLP","Sculpin","sculpin, general",0,8.6282837212
"2020","SCLP","Sculpin","sculpin, great",0,54.8130150353
"2020","SCLP","Sculpin","sculpin, other large",0,168.7057676466
"2020","SCLP","Sculpin","sculpin, plain",0,3.5522207928
"2020","SCLP","Sculpin","sculpin, yellow irish lord",0,273.4583404135
"2020","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,3.9108362518
"2020","SFL1","GOA Shallow Water Flatfish","flounder, general",0,0.687003906
"2020","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,73.3836562268
"2020","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,10.6906234852
"2020","SFL1","GOA Shallow Water Flatfish","sole, English",0,479.5922390789
"2020","SFL1","GOA Shallow Water Flatfish","sole, butter",0,595.3449300987
"2020","SFL1","GOA Shallow Water Flatfish","sole, petrale",0,0.0889437138
"2020","SFL1","GOA Shallow Water Flatfish","sole, rock",0,3175.7403429512
"2020","SFL1","GOA Shallow Water Flatfish","sole, sand",0,17.2687076695
"2020","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,3.1976596951
"2020","SRKR","Shortraker Rockfish","rockfish, shortraker",0,197.5597034385
"2020","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,255.353756184
"2020","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",1,NA
"2020","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,275.3519196568
"2020","USRK","Shark","Pacific sleeper shark",0,93.8480432293
"2020","USRK","Shark","shark, other",0,2.5310191573
"2020","USRK","Shark","shark, salmon",0,37.1110867976
"2020","USRK","Shark","shark, spiny dogfish",0,597.1149581846
"2021","AMCK","Atka Mackerel","greenling, atka mackerel",0,939.325096141
"2021","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,9846.4353958698
"2021","BSKT","GOA Skate, Big","skate, big",0,555.3509149667
"2021","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,19.4726529285
"2021","DFL4","GOA Deep Water Flatfish","sole, dover",0,55.8965618935
"2021","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,8.4652782853
"2021","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,2897.3363616423
"2021","FSOL","Flathead Sole","sole, flathead",0,707.0780320568
"2021","HLBT","Halibut","halibut, Pacific",0,6111.0334758205
"2021","LSKT","GOA Skate, Longnose","skate, longnose",0,562.2961380034
"2021","NORK","Northern Rockfish","rockfish, northern",0,2376.492255029
"2021","OCTP","Octopus","octopus, North Pacific",0,53.6965165453
"2021","PCOD","Pacific Cod","cod, Pacific (gray)",0,18686.8986170852
"2021","PLCK","Pollock","pollock, walleye",0,93869.8587795033
"2021","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,27237.551634616
"2021","REXS","GOA Rex Sole","sole, rex",0,299.4951434621
"2021","REYE","Rougheye Rockfish","rockfish, rougheye",0,203.7410727049
"2021","ROCK","Other Rockfish","rockfish, canary",0,0.156008004
"2021","ROCK","Other Rockfish","rockfish, china",0,0.242595921
"2021","ROCK","Other Rockfish","rockfish, copper",0,0.0289095709
"2021","ROCK","Other Rockfish","rockfish, darkblotched",0,0.059878512
"2021","ROCK","Other Rockfish","rockfish, greenstripe",1,NA
"2021","ROCK","Other Rockfish","rockfish, harlequin",0,382.1417579569
"2021","ROCK","Other Rockfish","rockfish, other",0,40.236809861
"2021","ROCK","Other Rockfish","rockfish, quillback",0,14.8655149696
"2021","ROCK","Other Rockfish","rockfish, redbanded",0,28.9552686477
"2021","ROCK","Other Rockfish","rockfish, redstripe",0,138.7866275809
"2021","ROCK","Other Rockfish","rockfish, rosethorn",0,0.15999321
"2021","ROCK","Other Rockfish","rockfish, sharpchin",0,83.5756508286
"2021","ROCK","Other Rockfish","rockfish, silvergray",0,138.8095664672
"2021","ROCK","Other Rockfish","rockfish, tiger",0,2.3369006617
"2021","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2021","ROCK","Other Rockfish","rockfish, widow",0,60.297792315
"2021","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,153.2156908141
"2021","ROCK","Other Rockfish","rockfish, yellowtail",0,9.8540813276
"2021","SABL","Sablefish","sablefish (blackcod)",0,9318.5576488888
"2021","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,1.2966164962
"2021","SFL1","GOA Shallow Water Flatfish","flounder, general",0,0.4515490072
"2021","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,75.9828289063
"2021","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,15.1285127047
"2021","SFL1","GOA Shallow Water Flatfish","sole, English",0,144.8079478066
"2021","SFL1","GOA Shallow Water Flatfish","sole, butter",0,290.5735926228
"2021","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2021","SFL1","GOA Shallow Water Flatfish","sole, rock",0,1285.1884196323
"2021","SFL1","GOA Shallow Water Flatfish","sole, sand",1,NA
"2021","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,3.3283958876
"2021","SRKR","Shortraker Rockfish","rockfish, shortraker",0,217.9042750381
"2021","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,143.2171893662
"2021","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,3.0420740302
"2021","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,1.6712606386
"2021","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,531.6115308271
"2021","USRK","Shark","Pacific sleeper shark",0,80.7177338593
"2021","USRK","Shark","shark, other",0,11.4796933257
"2021","USRK","Shark","shark, salmon",0,44.7813625323
"2021","USRK","Shark","shark, spiny dogfish",0,836.6044670523
"2022","AMCK","Atka Mackerel","greenling, atka mackerel",0,879.66486865
"2022","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,11531.8434173434
"2022","BSKT","GOA Skate, Big","skate, big",0,943.8159985415
"2022","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,11.9811152917
"2022","DFL4","GOA Deep Water Flatfish","sole, dover",0,108.6580801808
"2022","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,0.612777593
"2022","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,2579.1915126476
"2022","FSOL","Flathead Sole","sole, flathead",0,563.4499736525
"2022","HLBT","Halibut","halibut, Pacific",0,6961.6724770133
"2022","LSKT","GOA Skate, Longnose","skate, longnose",0,583.5406874053
"2022","NORK","Northern Rockfish","rockfish, northern",0,1898.4821976097
"2022","OCTP","Octopus","octopus, North Pacific",0,146.404706439
"2022","PCOD","Pacific Cod","cod, Pacific (gray)",0,25387.9969964596
"2022","PLCK","Pollock","pollock, walleye",0,123493.842143941
"2022","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,28085.4413036243
"2022","REXS","GOA Rex Sole","sole, rex",0,695.4192709081
"2022","REYE","Rougheye Rockfish","rockfish, rougheye",0,281.7225375285
"2022","ROCK","Other Rockfish","rockfish, blackgill",1,NA
"2022","ROCK","Other Rockfish","rockfish, canary",0,0.1662844759
"2022","ROCK","Other Rockfish","rockfish, china",0,1.458792417
"2022","ROCK","Other Rockfish","rockfish, copper",0,0.0711270935
"2022","ROCK","Other Rockfish","rockfish, darkblotched",0,0.1925951698
"2022","ROCK","Other Rockfish","rockfish, harlequin",0,342.0230191047
"2022","ROCK","Other Rockfish","rockfish, other",0,96.1757287996
"2022","ROCK","Other Rockfish","rockfish, quillback",0,18.0789849244
"2022","ROCK","Other Rockfish","rockfish, redbanded",0,25.6695914516
"2022","ROCK","Other Rockfish","rockfish, redstripe",0,230.4577776976
"2022","ROCK","Other Rockfish","rockfish, rosethorn",0,0.1215965728
"2022","ROCK","Other Rockfish","rockfish, sharpchin",0,52.548409623
"2022","ROCK","Other Rockfish","rockfish, silvergray",0,81.8258955991
"2022","ROCK","Other Rockfish","rockfish, splitnose",1,NA
"2022","ROCK","Other Rockfish","rockfish, tiger",0,1.942716259
"2022","ROCK","Other Rockfish","rockfish, vermilion",0,0.4555838491
"2022","ROCK","Other Rockfish","rockfish, widow",0,85.934895916
"2022","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,224.0769756893
"2022","ROCK","Other Rockfish","rockfish, yellowtail",0,2.0720084328
"2022","SABL","Sablefish","sablefish (blackcod)",0,11192.7407027183
"2022","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",1,NA
"2022","SFL1","GOA Shallow Water Flatfish","flounder, general",0,5.3282129707
"2022","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,18.8100214873
"2022","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,18.4291179351
"2022","SFL1","GOA Shallow Water Flatfish","sole, English",0,82.5833122865
"2022","SFL1","GOA Shallow Water Flatfish","sole, butter",0,130.2352387248
"2022","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2022","SFL1","GOA Shallow Water Flatfish","sole, rock",0,1038.9553848325
"2022","SFL1","GOA Shallow Water Flatfish","sole, sand",0,2.7156576753
"2022","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,1.1153325165
"2022","SRKR","Shortraker Rockfish","rockfish, shortraker",0,299.7665014159
"2022","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,282.7124880331
"2022","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,0.6362037274
"2022","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,93.7082165959
"2022","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,693.2078203705
"2022","USRK","Shark","Pacific sleeper shark",0,76.8738915174
"2022","USRK","Shark","shark, other",0,4.1400906781
"2022","USRK","Shark","shark, salmon",0,52.6283609732
"2022","USRK","Shark","shark, spiny dogfish",0,951.4969757987
"2023","AMCK","Atka Mackerel","greenling, atka mackerel",0,462.5799769414
"2023","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,9095.5957335192
"2023","BSKT","GOA Skate, Big","skate, big",0,1038.4034764103
"2023","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,20.7564750967
"2023","DFL4","GOA Deep Water Flatfish","sole, dover",0,54.2836266392
"2023","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,21.3557035467
"2023","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,3487.371240091
"2023","FSOL","Flathead Sole","sole, flathead",0,468.8473069571
"2023","HLBT","Halibut","halibut, Pacific",0,6320.0502808587
"2023","LSKT","GOA Skate, Longnose","skate, longnose",0,536.1550484158
"2023","NORK","Northern Rockfish","rockfish, northern",0,1325.1021891213
"2023","OCTP","Octopus","octopus, North Pacific",0,183.0057508807
"2023","PCOD","Pacific Cod","cod, Pacific (gray)",0,21013.8478456535
"2023","PLCK","Pollock","pollock, walleye",0,124964.716612955
"2023","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,28397.7945535999
"2023","REXS","GOA Rex Sole","sole, rex",0,410.2171102182
"2023","REYE","Rougheye Rockfish","rockfish, rougheye",0,258.7113887571
"2023","ROCK","Other Rockfish","rockfish, canary",0,1.1227060857
"2023","ROCK","Other Rockfish","rockfish, china",0,0.0951942279
"2023","ROCK","Other Rockfish","rockfish, copper",0,0.4286560179
"2023","ROCK","Other Rockfish","rockfish, darkblotched",0,0.204638739
"2023","ROCK","Other Rockfish","rockfish, harlequin",0,190.8870634969
"2023","ROCK","Other Rockfish","rockfish, other",0,41.6972101466
"2023","ROCK","Other Rockfish","rockfish, quillback",0,12.7182541986
"2023","ROCK","Other Rockfish","rockfish, redbanded",0,24.0754176156
"2023","ROCK","Other Rockfish","rockfish, redstripe",0,242.1663207942
"2023","ROCK","Other Rockfish","rockfish, rosethorn",0,0.0509177013
"2023","ROCK","Other Rockfish","rockfish, sharpchin",0,37.6507402582
"2023","ROCK","Other Rockfish","rockfish, silvergray",0,45.7610878571
"2023","ROCK","Other Rockfish","rockfish, tiger",0,2.1048494243
"2023","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2023","ROCK","Other Rockfish","rockfish, widow",0,175.047337761
"2023","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,215.2488226027
"2023","ROCK","Other Rockfish","rockfish, yellowtail",0,0.3915254875
"2023","SABL","Sablefish","sablefish (blackcod)",0,9245.8917550819
"2023","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",1,NA
"2023","SFL1","GOA Shallow Water Flatfish","flounder, general",0,0.2250592614
"2023","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,39.9700852775
"2023","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,11.0289816156
"2023","SFL1","GOA Shallow Water Flatfish","sole, English",0,214.0758554591
"2023","SFL1","GOA Shallow Water Flatfish","sole, butter",0,34.1783687792
"2023","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2023","SFL1","GOA Shallow Water Flatfish","sole, rock",0,703.1119476221
"2023","SFL1","GOA Shallow Water Flatfish","sole, sand",1,NA
"2023","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,0.3080546848
"2023","SRKR","Shortraker Rockfish","rockfish, shortraker",0,283.211541044
"2023","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,150.1361765971
"2023","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,0.9656253002
"2023","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,36.5716213659
"2023","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,463.1919337285
"2023","USRK","Shark","Pacific sleeper shark",0,108.4016215137
"2023","USRK","Shark","shark, other",0,53.5459061274
"2023","USRK","Shark","shark, salmon",0,18.7487686862
"2023","USRK","Shark","shark, spiny dogfish",0,510.7109968611
